Time	UTC	GPS_lat(deg)	GPS_long(deg)	CBF:psi_ref	CBF:omega_safe
381.442	14:23:31.696	37.196120119	-3.620358131	0.330651,44.931782	0.
381.692	14:23:31.946	37.196120225	-3.620358264	0.330651,44.931782	0.
381.942	14:23:32.196	37.196120472	-3.620358131	0.175226,44.931782	0.
382.192	14:23:32.446	37.196120472	-3.620358131	0.175226,44.931782	0.
382.442	14:23:32.696	37.196120578	-3.620357909	0.175226,44.931782	0.
382.692	14:23:32.946	37.196120578	-3.620357908	0.175226,44.931782	0.
382.942	14:23:33.196	37.196120400	-3.620358041	0.115336,44.931782	0.
383.192	14:23:33.446	37.196120400	-3.620358129	0.115336,44.931782	0.
383.442	14:23:33.696	37.196120294	-3.620358350	0.115336,44.931782	0.
383.692	14:23:33.946	37.196120293	-3.620358482	0.115336,44.931782	0.
383.942	14:23:34.196	37.196120293	-3.620358482	0.053687,44.931782	0.
384.192	14:23:34.446	37.196120222	-3.620358570	0.053687,44.931782	0.
384.442	14:23:34.696	37.196120222	-3.620358570	0.053687,44.931782	0.
384.692	14:23:34.946	37.196120222	-3.620358702	0.053687,44.931782	0.
384.942	14:23:35.196	37.196120009	-3.620358702	0.24378,44.931782	0.
385.192	14:23:35.446	37.196120009	-3.620358702	0.24378,44.931782	0.
385.442	14:23:35.696	37.196120221	-3.620358568	0.24378,44.931782	0.
385.692	14:23:35.946	37.196120291	-3.620358480	0.24378,44.931782	0.
385.942	14:23:36.196	37.196120291	-3.620358480	0.24378,44.931782	0.
386.192	14:23:36.446	37.196120468	-3.620358346	0.24378,44.931782	0.
386.442	14:23:36.696	37.196120574	-3.620358125	0.24378,44.931782	0.
386.692	14:23:36.946	37.196120751	-3.620358036	0.24378,44.931782	0.
386.942	14:23:37.196	37.196120856	-3.620357903	0.015908,44.931782	0.
387.192	14:23:37.446	37.196121033	-3.620357770	0.015908,44.931782	0.
387.442	14:23:37.696	37.196121104	-3.620357681	0.015908,44.931782	0.
387.692	14:23:37.946	37.196121210	-3.620357548	0.015908,44.931782	0.
387.942	14:23:38.196	37.196121210	-3.620357548	0.312881,44.931782	0.
388.192	14:23:38.446	37.196121280	-3.620357459	0.312881,44.931782	0.
388.442	14:23:38.696	37.196121280	-3.620357459	0.312881,44.931782	0.
388.692	14:23:38.946	37.196121209	-3.620357458	0.312881,44.931782	0.
388.942	14:23:39.196	37.196121208	-3.620357546	0.312881,44.931782	0.
389.192	14:23:39.446	37.196121208	-3.620357546	0.312881,44.931782	0.
389.442	14:23:39.696	37.196121208	-3.620357457	0.312881,44.931782	0.
389.692	14:23:39.946	37.196121385	-3.620357324	0.312881,44.931782	0.
389.942	14:23:40.196	37.196121384	-3.620357324	-0.013422,44.931782	0.541069
390.192	14:23:40.446	37.196121455	-3.620357324	-0.013422,44.931782	0.541069
390.442	14:23:40.696	37.196121455	-3.620357323	-0.013422,44.931782	0.541069
390.692	14:23:40.946	37.196121455	-3.620357323	-0.013422,44.931782	0.541069
390.942	14:23:41.196	37.196121455	-3.620357323	0.019508,44.931782	0.
391.192	14:23:41.446	37.196121737	-3.620357322	0.019508,44.931782	0.
391.442	14:23:41.696	37.196121560	-3.620357455	0.019508,44.931782	0.
391.692	14:23:41.946	37.196120923	-3.620357897	0.019508,44.931782	0.
391.942	14:23:42.196	37.196119648	-3.620358118	2.622245,44.931782	0.
392.192	14:23:42.446	37.196118197	-3.620358029	2.622245,44.931782	0.
392.442	14:23:42.696	37.196117205	-3.620357763	2.622245,44.931782	0.
392.692	14:23:42.946	37.196116320	-3.620358028	2.622245,44.931782	0.
392.942	14:23:43.196	37.196115683	-3.620358116	-0.013766,44.931782	0.082601
393.192	14:23:43.446	37.196116037	-3.620358027	-0.013766,44.931782	0.082601
393.442	14:23:43.696	37.196115753	-3.620358248	-0.013766,44.931782	0.082601
393.692	14:23:43.946	37.196114868	-3.620358912	-0.013766,44.931782	0.082601
393.942	14:23:44.196	37.196113204	-3.620359708	4.32295,44.931782	0.
394.192	14:23:44.446	37.196110939	-3.620360858	4.32295,44.931782	0.
394.442	14:23:44.696	37.196110939	-3.620360858	4.32295,44.931782	0.
394.692	14:23:44.946	37.196110939	-3.620360858	4.32295,44.931782	0.
394.942	14:23:45.196	37.196110939	-3.620360858	4.32295,44.931782	0.
395.192	14:23:45.446	37.196110939	-3.620360858	4.32295,44.931782	0.
395.442	14:23:45.696	37.196110939	-3.620360858	4.32295,44.931782	0.
395.692	14:23:45.946	37.196110939	-3.620360858	4.32295,44.931782	0.
395.942	14:23:46.196	37.196108070	-3.620363422	0.047431,44.931782	0.
396.192	14:23:46.446	37.196108140	-3.620363687	0.047431,44.931782	0.
396.442	14:23:46.696	37.196107680	-3.620364350	0.047431,44.931782	0.
396.692	14:23:46.946	37.196106971	-3.620365235	0.047431,44.931782	0.
396.942	14:23:47.196	37.196105980	-3.620365942	0.047431,44.931782	0.
397.192	14:23:47.446	37.196105980	-3.620365942	0.047431,44.931782	0.
397.442	14:23:47.696	37.196103325	-3.620367756	0.047431,44.931782	0.
397.692	14:23:47.946	37.196101625	-3.620368419	0.047431,44.931782	0.
397.942	14:23:48.196	37.196099430	-3.620368773	0.047431,44.931782	0.
398.192	14:23:48.446	37.196097094	-3.620369082	0.047431,44.931782	0.
398.442	14:23:48.696	37.196097094	-3.620369082	0.047431,44.931782	0.
398.692	14:23:48.946	37.196097094	-3.620369082	0.047431,44.931782	0.
398.942	14:23:49.196	37.196091465	-3.620365807	0.047431,44.931782	0.
399.192	14:23:49.446	37.196089942	-3.620363993	0.047431,44.931782	0.
399.442	14:23:49.696	37.196088915	-3.620362399	0.047431,44.931782	0.
399.692	14:23:49.946	37.196088101	-3.620360143	0.047431,44.931782	0.
399.942	14:23:50.196	37.196087393	-3.620357443	0.047431,44.931782	0.
400.192	14:23:50.446	37.196086755	-3.620354257	0.047431,44.931782	0.
400.442	14:23:50.696	37.196085941	-3.620351292	0.047431,44.931782	0.
400.692	14:23:50.946	37.196084949	-3.620348593	0.047431,44.931782	0.
400.942	14:23:51.196	37.196083851	-3.620345760	0.047431,44.931782	0.
401.192	14:23:51.446	37.196083851	-3.620345760	0.047431,44.931782	0.
401.442	14:23:51.696	37.196080877	-3.620340538	0.047431,44.931782	0.
401.692	14:23:51.946	37.196079213	-3.620337927	0.047431,44.931782	0.
401.942	14:23:52.196	37.196077974	-3.620335449	0.047431,44.931782	0.
402.192	14:23:52.446	37.196076947	-3.620332971	0.047431,44.931782	0.
402.442	14:23:52.696	37.196076947	-3.620332971	0.047431,44.931782	0.
402.692	14:23:52.946	37.196075530	-3.620327173	0.047431,44.931782	0.
402.942	14:23:53.196	37.196074963	-3.620324562	0.047431,44.931782	0.
403.192	14:23:53.446	37.196074609	-3.620321951	0.047431,44.931782	0.
403.442	14:23:53.696	37.196074077	-3.620319119	0.047431,44.931782	0.
403.692	14:23:53.946	37.196074077	-3.620319119	0.047431,44.931782	0.
403.942	14:23:54.196	37.196074077	-3.620319119	0.047431,44.931782	0.
404.192	14:23:54.446	37.196071421	-3.620310621	0.047431,44.931782	0.
404.442	14:23:54.696	37.196070430	-3.620308276	0.047431,44.931782	0.
404.692	14:23:54.946	37.196070430	-3.620308276	0.047431,44.931782	0.
404.942	14:23:55.196	37.196067703	-3.620303717	0.047431,44.931782	0.
405.192	14:23:55.446	37.196067703	-3.620303717	0.047431,44.931782	0.
405.442	14:23:55.696	37.196064905	-3.620299202	0.047431,44.931782	0.
405.692	14:23:55.946	37.196062639	-3.620296724	0.047431,44.931782	0.
405.942	14:23:56.196	37.196060267	-3.620293758	0.047431,44.931782	0.
406.192	14:23:56.446	37.196057470	-3.620291280	0.047431,44.931782	0.
406.442	14:23:56.696	37.196057470	-3.620291280	0.047431,44.931782	0.
406.692	14:23:56.946	37.196057470	-3.620291280	0.047431,44.931782	0.
406.942	14:23:57.196	37.196052017	-3.620283800	0.047431,44.931782	0.
407.192	14:23:57.446	37.196046953	-3.620272559	0.047431,44.931782	0.
407.442	14:23:57.696	37.196046953	-3.620272559	0.047431,44.931782	0.
407.692	14:23:57.946	37.196046067	-3.620269858	0.047431,44.931782	0.
407.942	14:23:58.196	37.196046067	-3.620269858	0.047431,44.931782	0.
408.192	14:23:58.446	37.196045678	-3.620266317	0.047431,44.931782	0.
408.442	14:23:58.696	37.196045500	-3.620265299	0.047431,44.931782	0.
408.692	14:23:58.946	37.196045322	-3.620264280	0.047431,44.931782	0.
408.942	14:23:59.196	37.196045322	-3.620264280	0.047431,44.931782	0.
409.192	14:23:59.446	37.196045321	-3.620263615	0.047431,44.931782	0.
409.442	14:23:59.696	37.196045144	-3.620263482	0.047431,44.931782	0.
409.692	14:23:59.946	37.196044860	-3.620263613	0.047431,44.931782	0.
409.942	14:24:0.196	37.196044399	-3.620263745	0.047431,44.931782	0.
410.192	14:24:0.446	37.196044399	-3.620263745	0.047431,44.931782	0.
410.442	14:24:0.696	37.196044399	-3.620263745	0.047431,44.931782	0.
410.692	14:24:0.946	37.196044220	-3.620263478	0.047431,44.931782	0.
410.942	14:24:1.196	37.196043972	-3.620263477	0.047431,44.931782	0.
411.192	14:24:1.446	37.196043972	-3.620263477	0.047431,44.931782	0.
411.442	14:24:1.696	37.196043972	-3.620263477	0.047431,44.931782	0.
411.692	14:24:1.946	37.196043581	-3.620263387	0.047431,44.931782	0.
411.942	14:24:2.196	37.196043581	-3.620263387	0.047431,44.931782	0.
412.192	14:24:2.446	37.196043332	-3.620263253	0.047431,44.931782	0.
412.442	14:24:2.696	37.196043332	-3.620263253	0.047431,44.931782	0.
412.692	14:24:2.946	37.196043225	-3.620263031	0.047431,44.931782	0.
412.942	14:24:3.196	37.196043225	-3.620263031	0.047431,44.931782	0.
413.192	14:24:3.446	37.196042941	-3.620262940	0.047431,44.931782	0.
413.442	14:24:3.696	37.196042940	-3.620262940	0.047431,44.931782	0.
413.692	14:24:3.946	37.196042940	-3.620262940	0.047431,44.931782	0.
413.942	14:24:4.196	37.196042514	-3.620263027	0.047431,44.931782	0.
414.192	14:24:4.446	37.196042514	-3.620263027	0.047431,44.931782	0.
414.442	14:24:4.696	37.196042514	-3.620263027	0.047431,44.931782	0.
414.692	14:24:4.946	37.196042123	-3.620263158	0.047431,44.931782	0.
414.942	14:24:5.196	37.196042052	-3.620263024	0.047431,44.931782	0.
415.192	14:24:5.446	37.196041874	-3.620263024	0.047431,44.931782	0.
415.442	14:24:5.696	37.196041874	-3.620262802	0.047431,44.931782	0.
415.692	14:24:5.946	37.196041874	-3.620262802	0.047431,44.931782	0.
415.942	14:24:6.196	37.196041590	-3.620262712	0.047431,44.931782	0.
416.192	14:24:6.446	37.196041590	-3.620262712	0.047431,44.931782	0.
416.442	14:24:6.696	37.196041411	-3.620262445	0.047431,44.931782	0.
416.692	14:24:6.946	37.196041411	-3.620262445	0.047431,44.931782	0.
416.942	14:24:7.196	37.196041517	-3.620262222	0.047431,44.931782	0.
417.192	14:24:7.446	37.196041516	-3.620262000	0.047431,44.931782	0.
417.442	14:24:7.696	37.196041516	-3.620262000	0.047431,44.931782	0.
417.692	14:24:7.946	37.196041516	-3.620262000	0.047431,44.931782	0.
417.942	14:24:8.196	37.196041516	-3.620262000	0.047431,44.931782	0.
418.192	14:24:8.446	37.196041516	-3.620262000	0.047431,44.931782	0.
418.442	14:24:8.696	37.196041301	-3.620261333	0.047431,44.931782	0.
418.692	14:24:8.946	37.196041301	-3.620261333	0.047431,44.931782	0.
418.942	14:24:9.196	37.196041123	-3.620261111	0.047431,44.931782	0.
419.192	14:24:9.446	37.196041123	-3.620261111	0.047431,44.931782	0.
419.442	14:24:9.696	37.196041123	-3.620261111	0.047431,44.931782	0.
419.692	14:24:9.946	37.196041123	-3.620261111	0.047431,44.931782	0.
419.942	14:24:10.196	37.196041123	-3.620261111	0.047431,44.931782	0.
420.192	14:24:10.446	37.196041123	-3.620261111	0.047431,44.931782	0.
420.442	14:24:10.696	37.196040589	-3.620260531	0.047431,44.931782	0.
420.692	14:24:10.946	37.196040589	-3.620260531	0.047431,44.931782	0.
420.942	14:24:11.196	37.196040589	-3.620260531	0.047431,44.931782	0.
421.192	14:24:11.446	37.196040587	-3.620260175	0.047431,44.931782	0.
421.442	14:24:11.696	37.196040587	-3.620260175	0.047431,44.931782	0.
421.692	14:24:11.946	37.196040657	-3.620259952	0.047431,44.931782	0.
421.942	14:24:12.196	37.196040657	-3.620259952	0.047431,44.931782	0.
422.192	14:24:12.446	37.196040657	-3.620259952	0.047431,44.931782	0.
422.442	14:24:12.696	37.196040761	-3.620259729	0.047431,44.931782	0.
422.692	14:24:12.946	37.196040584	-3.620259728	0.047431,44.931782	0.
422.942	14:24:13.196	37.196040477	-3.620259728	0.047431,44.931782	0.
423.192	14:24:13.446	37.196040583	-3.620259727	0.047431,44.931782	0.
423.442	14:24:13.696	37.196040583	-3.620259727	0.047431,44.931782	0.
423.692	14:24:13.946	37.196040405	-3.620259504	0.047431,44.931782	0.
423.942	14:24:14.196	37.196040405	-3.620259504	0.047431,44.931782	0.
424.192	14:24:14.446	37.196040120	-3.620259503	0.047431,44.931782	0.
424.442	14:24:14.696	37.196040049	-3.620259369	0.047431,44.931782	0.
424.692	14:24:14.946	37.196039836	-3.620259369	0.047431,44.931782	0.
424.942	14:24:15.196	37.196039836	-3.620259369	0.047431,44.931782	0.
425.192	14:24:15.446	37.196039658	-3.620259279	0.047431,44.931782	0.
425.442	14:24:15.696	37.196039586	-3.620259145	0.047431,44.931782	0.
425.692	14:24:15.946	37.196039586	-3.620259145	0.047431,44.931782	0.
425.942	14:24:16.196	37.196039586	-3.620259145	0.047431,44.931782	0.
426.192	14:24:16.446	37.196039586	-3.620259145	0.047431,44.931782	0.
426.442	14:24:16.696	37.196039586	-3.620259145	0.047431,44.931782	0.
426.692	14:24:16.946	37.196039586	-3.620259145	0.047431,44.931782	0.
426.942	14:24:17.196	37.196039229	-3.620258699	0.047431,44.931782	0.
427.192	14:24:17.446	37.196039229	-3.620258699	0.047431,44.931782	0.
427.442	14:24:17.696	37.196039229	-3.620258699	0.047431,44.931782	0.
427.692	14:24:17.946	37.196039229	-3.620258699	0.047431,44.931782	0.
427.942	14:24:18.196	37.196038306	-3.620258829	0.047431,44.931782	0.
428.192	14:24:18.446	37.196038306	-3.620258829	0.047431,44.931782	0.
428.442	14:24:18.696	37.196038306	-3.620258829	0.047431,44.931782	0.
428.692	14:24:18.946	37.196038306	-3.620258829	0.047431,44.931782	0.
428.942	14:24:19.196	37.196038306	-3.620258829	0.047431,44.931782	0.
429.192	14:24:19.446	37.196038306	-3.620258829	0.047431,44.931782	0.
429.442	14:24:19.696	37.196037205	-3.620258913	0.047431,44.931782	0.
429.692	14:24:19.946	37.196037205	-3.620258913	0.047431,44.931782	0.
429.942	14:24:20.196	37.196037205	-3.620258913	0.047431,44.931782	0.
430.192	14:24:20.446	37.196037205	-3.620258913	0.047431,44.931782	0.
430.442	14:24:20.696	37.196037205	-3.620258913	0.047431,44.931782	0.
430.692	14:24:20.946	37.196037205	-3.620258913	0.047431,44.931782	0.
430.942	14:24:21.196	37.196037205	-3.620258913	0.047431,44.931782	0.
431.192	14:24:21.446	37.196037205	-3.620258913	0.047431,44.931782	0.
431.442	14:24:21.696	37.196037205	-3.620258913	0.047431,44.931782	0.
431.692	14:24:21.946	37.196037205	-3.620258913	0.047431,44.931782	0.
431.942	14:24:22.196	37.196037205	-3.620258913	0.047431,44.931782	0.
432.192	14:24:22.446	37.196037205	-3.620258913	0.047431,44.931782	0.
432.442	14:24:22.696	37.196037205	-3.620258913	0.047431,44.931782	0.
432.692	14:24:22.946	37.196037205	-3.620258913	0.047431,44.931782	0.
432.942	14:24:23.196	37.196037205	-3.620258913	0.047431,44.931782	0.
433.192	14:24:23.446	37.196037205	-3.620258913	0.047431,44.931782	0.
433.442	14:24:23.696	37.196037205	-3.620258913	0.047431,44.931782	0.
433.692	14:24:23.946	37.196037205	-3.620258913	0.047431,44.931782	0.
433.942	14:24:24.196	37.196037205	-3.620258913	0.047431,44.931782	0.
434.192	14:24:24.446	37.196037205	-3.620258913	0.047431,44.931782	0.
434.442	14:24:24.696	37.196037205	-3.620258913	0.047431,44.931782	0.
434.692	14:24:24.946	37.196037205	-3.620258913	0.047431,44.931782	0.
434.942	14:24:25.196	37.196037205	-3.620258913	0.047431,44.931782	0.
435.192	14:24:25.446	37.196037205	-3.620258913	0.047431,44.931782	0.
435.442	14:24:25.696	37.196037205	-3.620258913	0.047431,44.931782	0.
435.692	14:24:25.946	37.196037205	-3.620258913	0.047431,44.931782	0.
435.942	14:24:26.196	37.196037205	-3.620258913	0.047431,44.931782	0.
436.192	14:24:26.446	37.196037205	-3.620258913	0.047431,44.931782	0.
436.442	14:24:26.696	37.196034038	-3.620257654	0.047431,44.931782	0.
436.692	14:24:26.946	37.196034214	-3.620257521	0.047431,44.931782	0.
436.942	14:24:27.196	37.196034214	-3.620257521	0.047431,44.931782	0.
437.192	14:24:27.446	37.196034214	-3.620257521	0.047431,44.931782	0.
437.442	14:24:27.696	37.196034214	-3.620257521	0.047431,44.931782	0.
437.692	14:24:27.946	37.196034212	-3.620256854	0.047431,44.931782	0.
437.942	14:24:28.196	37.196034212	-3.620256854	0.047431,44.931782	0.
438.192	14:24:28.446	37.196034212	-3.620256854	0.047431,44.931782	0.
438.442	14:24:28.696	37.196034387	-3.620256188	0.047431,44.931782	0.
438.692	14:24:28.946	37.196034458	-3.620256054	0.047431,44.931782	0.
438.942	14:24:29.196	37.196034386	-3.620255965	0.047431,44.931782	0.
439.192	14:24:29.446	37.196034386	-3.620255965	0.047431,44.931782	0.
439.442	14:24:29.696	37.196034386	-3.620255965	0.047431,44.931782	0.
439.692	14:24:29.946	37.196034386	-3.620255965	0.047431,44.931782	0.
439.942	14:24:30.196	37.196034386	-3.620255965	0.047431,44.931782	0.
440.192	14:24:30.446	37.196034560	-3.620255696	0.047431,44.931782	0.
440.442	14:24:30.696	37.196034560	-3.620255696	0.047431,44.931782	0.
440.692	14:24:30.946	37.196034560	-3.620255696	0.047431,44.931782	0.
440.942	14:24:31.196	37.196034560	-3.620255696	0.047431,44.931782	0.
441.192	14:24:31.446	37.196034560	-3.620255696	0.047431,44.931782	0.
441.442	14:24:31.696	37.196034560	-3.620255696	0.047431,44.931782	0.
441.692	14:24:31.946	37.196034380	-3.620255470	0.047431,44.931782	0.
441.942	14:24:32.196	37.196034380	-3.620255470	0.047431,44.931782	0.
442.192	14:24:32.446	37.196034380	-3.620255470	0.047431,44.931782	0.
442.442	14:24:32.696	37.196034449	-3.620255247	0.047431,44.931782	0.
442.692	14:24:32.946	37.196034555	-3.620255158	0.047431,44.931782	0.
442.942	14:24:33.196	37.196034555	-3.620255158	0.047431,44.931782	0.
443.192	14:24:33.446	37.196034731	-3.620254802	0.047431,44.931782	0.
443.442	14:24:33.696	37.196034731	-3.620254802	0.047431,44.931782	0.
443.692	14:24:33.946	37.196034731	-3.620254802	0.047431,44.931782	0.
443.942	14:24:34.196	37.196034731	-3.620254802	0.047431,44.931782	0.
444.192	14:24:34.446	37.196034731	-3.620254802	0.047431,44.931782	0.
444.442	14:24:34.696	37.196034731	-3.620254802	0.047431,44.931782	0.
444.692	14:24:34.946	37.196034731	-3.620254802	0.047431,44.931782	0.
444.942	14:24:35.196	37.196034731	-3.620254802	0.047431,44.931782	0.
445.192	14:24:35.446	37.196034832	-3.620254132	0.047431,44.931782	0.
445.442	14:24:35.696	37.196034832	-3.620254132	0.047431,44.931782	0.
445.692	14:24:35.946	37.196034832	-3.620254132	0.047431,44.931782	0.
445.942	14:24:36.196	37.196035079	-3.620253864	0.047431,44.931782	0.
446.192	14:24:36.446	37.196035079	-3.620253864	0.047431,44.931782	0.
446.442	14:24:36.696	37.196035255	-3.620253332	0.047431,44.931782	0.
446.692	14:24:36.946	37.196035255	-3.620253332	0.047431,44.931782	0.
446.942	14:24:37.196	37.196035255	-3.620253332	0.047431,44.931782	0.
447.192	14:24:37.446	37.196035255	-3.620253332	0.047431,44.931782	0.
447.442	14:24:37.696	37.196035255	-3.620253332	0.047431,44.931782	0.
447.692	14:24:37.946	37.196035255	-3.620253332	0.047431,44.931782	0.
447.942	14:24:38.196	37.196035255	-3.620253332	0.047431,44.931782	0.
448.192	14:24:38.446	37.196035255	-3.620253332	0.047431,44.931782	0.
448.442	14:24:38.696	37.196035817	-3.620252042	0.047431,44.931782	0.
448.692	14:24:38.946	37.196035816	-3.620251953	0.047431,44.931782	0.
448.942	14:24:39.196	37.196035816	-3.620251953	0.047431,44.931782	0.
449.192	14:24:39.446	37.196035992	-3.620251597	0.047431,44.931782	0.
449.442	14:24:39.696	37.196036346	-3.620251508	0.047431,44.931782	0.
449.692	14:24:39.946	37.196036522	-3.620251153	0.047431,44.931782	0.
449.942	14:24:40.196	37.196036628	-3.620251019	0.047431,44.931782	0.
450.192	14:24:40.446	37.196036698	-3.620250797	0.047431,44.931782	0.
450.442	14:24:40.696	37.196036698	-3.620250797	0.047431,44.931782	0.
450.692	14:24:40.946	37.196037158	-3.620250574	0.047431,44.931782	0.
450.942	14:24:41.196	37.196037157	-3.620250485	0.047431,44.931782	0.
451.192	14:24:41.446	37.196037334	-3.620250351	0.047431,44.931782	0.
451.442	14:24:41.696	37.196037439	-3.620250129	0.047431,44.931782	0.
451.692	14:24:41.946	37.196037510	-3.620249996	0.047431,44.931782	0.
451.942	14:24:42.196	37.196037615	-3.620249773	0.047431,44.931782	0.
452.192	14:24:42.446	37.196037615	-3.620249773	0.047431,44.931782	0.
452.442	14:24:42.696	37.196037721	-3.620249683	0.047431,44.931782	0.
452.692	14:24:42.946	37.196037791	-3.620249550	0.047431,44.931782	0.
452.942	14:24:43.196	37.196037897	-3.620249549	0.047431,44.931782	0.
453.192	14:24:43.446	37.196038073	-3.620249327	0.047431,44.931782	0.
453.442	14:24:43.696	37.196038250	-3.620249193	0.047431,44.931782	0.
453.692	14:24:43.946	37.196038250	-3.620249193	0.047431,44.931782	0.
453.942	14:24:44.196	37.196038071	-3.620249103	0.047431,44.931782	0.
454.192	14:24:44.446	37.196038071	-3.620249103	0.047431,44.931782	0.
454.442	14:24:44.696	37.196038070	-3.620248969	0.047431,44.931782	0.
454.692	14:24:44.946	37.196038141	-3.620248880	0.047431,44.931782	0.
454.942	14:24:45.196	37.196038317	-3.620248658	0.047431,44.931782	0.
455.192	14:24:45.446	37.196038529	-3.620248435	0.047431,44.931782	0.
455.442	14:24:45.696	37.196038529	-3.620248302	0.047431,44.931782	0.
455.692	14:24:45.946	37.196038599	-3.620248080	0.047431,44.931782	0.
455.942	14:24:46.196	37.196038598	-3.620248079	0.047431,44.931782	0.
456.192	14:24:46.446	37.196038598	-3.620247945	0.047431,44.931782	0.
456.442	14:24:46.696	37.196038597	-3.620247856	0.047431,44.931782	0.
456.692	14:24:46.946	37.196038526	-3.620247723	0.047431,44.931782	0.
456.942	14:24:47.196	37.196038596	-3.620247633	0.047431,44.931782	0.
457.192	14:24:47.446	37.196038702	-3.620247632	0.047431,44.931782	0.
457.442	14:24:47.696	37.196038701	-3.620247632	0.047431,44.931782	0.
457.692	14:24:47.946	37.196038878	-3.620247631	0.047431,44.931782	0.
457.942	14:24:48.196	37.196038877	-3.620247630	0.047431,44.931782	0.
458.192	14:24:48.446	37.196038700	-3.620247497	0.047431,44.931782	0.
458.442	14:24:48.696	37.196038770	-3.620247407	0.047431,44.931782	0.
458.692	14:24:48.946	37.196038769	-3.620247274	0.047431,44.931782	0.
458.942	14:24:49.196	37.196038769	-3.620247140	0.047431,44.931782	0.
459.192	14:24:49.446	37.196038945	-3.620247051	0.047431,44.931782	0.
459.442	14:24:49.696	37.196038945	-3.620246829	0.047431,44.931782	0.
459.692	14:24:49.946	37.196038944	-3.620246828	0.047431,44.931782	0.
459.942	14:24:50.196	37.196039050	-3.620246827	0.047431,44.931782	0.
460.192	14:24:50.446	37.196038943	-3.620246694	0.047431,44.931782	0.
460.442	14:24:50.696	37.196038765	-3.620246693	0.047431,44.931782	0.
460.692	14:24:50.946	37.196038871	-3.620246603	0.047431,44.931782	0.
460.942	14:24:51.196	37.196038587	-3.620246691	0.047431,44.931782	0.
461.192	14:24:51.446	37.196038587	-3.620246469	0.047431,44.931782	0.
461.442	14:24:51.696	37.196038586	-3.620246601	0.047431,44.931782	0.
461.692	14:24:51.946	37.196038585	-3.620246600	0.047431,44.931782	0.
461.942	14:24:52.196	37.196038514	-3.620246600	0.047431,44.931782	0.
462.192	14:24:52.446	37.196038513	-3.620246466	0.047431,44.931782	0.
462.442	14:24:52.696	37.196038513	-3.620246598	0.047431,44.931782	0.
462.692	14:24:52.946	37.196038406	-3.620246465	0.047431,44.931782	0.
462.942	14:24:53.196	37.196038228	-3.620246597	0.047431,44.931782	0.
463.192	14:24:53.446	37.196038228	-3.620246463	0.047431,44.931782	0.
463.442	14:24:53.696	37.196038121	-3.620246329	0.047431,44.931782	0.
463.692	14:24:53.946	37.196038297	-3.620246329	0.047431,44.931782	0.
463.942	14:24:54.196	37.196038297	-3.620246328	0.047431,44.931782	0.
464.192	14:24:54.446	37.196038297	-3.620246328	0.047431,44.931782	0.
464.442	14:24:54.696	37.196038402	-3.620246105	0.047431,44.931782	0.
464.692	14:24:54.946	37.196038685	-3.620245661	0.047431,44.931782	0.
464.942	14:24:55.196	37.196040031	-3.620245085	0.047431,44.931782	0.
465.192	14:24:55.446	37.196042298	-3.620243977	0.047431,44.931782	0.
465.442	14:24:55.696	37.196044848	-3.620242958	0.047431,44.931782	0.
465.692	14:24:55.946	37.196046938	-3.620242160	0.047431,44.931782	0.
465.942	14:24:56.196	37.196049028	-3.620241140	0.047431,44.931782	0.
466.192	14:24:56.446	37.196050834	-3.620240121	0.047431,44.931782	0.
466.442	14:24:56.696	37.196052463	-3.620238747	0.047431,44.931782	0.
466.692	14:24:56.946	37.196053986	-3.620237506	0.047431,44.931782	0.
466.942	14:24:57.196	37.196055013	-3.620237063	0.047431,44.931782	0.
467.192	14:24:57.446	37.196055438	-3.620236132	0.047431,44.931782	0.
467.442	14:24:57.696	37.196055367	-3.620235555	0.047431,44.931782	0.
467.692	14:24:57.946	37.196055366	-3.620235776	0.047431,44.931782	0.
467.942	14:24:58.196	37.196055259	-3.620235465	0.047431,44.931782	0.
468.192	14:24:58.446	37.196054621	-3.620234977	0.047431,44.931782	0.
468.442	14:24:58.696	37.196054550	-3.620234755	0.047431,44.931782	0.
468.692	14:24:58.946	37.196054797	-3.620234754	0.047431,44.931782	0.
468.942	14:24:59.196	37.196054903	-3.620234753	0.047431,44.931782	0.
469.192	14:24:59.446	37.196055186	-3.620234885	0.047431,44.931782	0.
469.442	14:24:59.696	37.196055362	-3.620234884	0.047431,44.931782	0.
469.692	14:24:59.946	37.196055610	-3.620234972	0.047431,44.931782	0.
469.942	14:25:0.196	37.196055822	-3.620235104	0.047431,44.931782	0.
470.192	14:25:0.446	37.196056070	-3.620235325	0.047431,44.931782	0.
470.442	14:25:0.696	37.196056246	-3.620235900	0.047431,44.931782	0.
470.692	14:25:0.946	37.196056246	-3.620236032	0.047431,44.931782	0.
470.942	14:25:1.196	37.196055997	-3.620235101	0.047431,44.931782	0.
471.192	14:25:1.446	37.196055005	-3.620233284	0.047431,44.931782	0.
471.442	14:25:1.696	37.196054366	-3.620230892	0.047431,44.931782	0.
471.692	14:25:1.946	37.196053799	-3.620227614	0.047431,44.931782	0.
471.942	14:25:2.196	37.196053798	-3.620227613	0.047431,44.931782	0.
472.192	14:25:2.446	37.196054896	-3.620222075	0.047431,44.931782	0.
472.442	14:25:2.696	37.196055888	-3.620219550	0.047431,44.931782	0.
472.692	14:25:2.946	37.196057517	-3.620216493	0.047431,44.931782	0.
