Time	UTC	GPS_lat(deg)	GPS_long(deg)	CBF:psi_ref	CBF:py_rel	CBF:px_rel	CBF:omega_safe
210.110	16:36:54.540	37.196146182	-3.620363404	0.113317,2.650627	-4.488281,7.214844	-1.171875,-14.796875	0.
210.360	16:36:54.790	37.196146182	-3.620363272	0.113317,2.650627	-4.488281,7.214844	-1.171875,-14.796875	0.
210.610	16:36:55.040	37.196146112	-3.620363053	0.113317,2.650627	-4.488281,7.214844	-1.171875,-14.796875	0.
210.860	16:36:55.290	37.196145831	-3.620362833	0.113317,2.650627	-4.488281,7.214844	-1.171875,-14.796875	0.
211.110	16:36:55.540	37.196145725	-3.620362613	0.200412,1.288544	-4.328125,8.238281	-1.21875,-12.558594	0.
211.360	16:36:55.790	37.196145374	-3.620362262	0.200412,1.288544	-4.328125,8.238281	-1.21875,-12.558594	0.
211.610	16:36:56.040	37.196145093	-3.620361954	0.200412,1.288544	-4.328125,8.238281	-1.21875,-12.558594	0.
211.860	16:36:56.290	37.196144917	-3.620361823	0.200412,1.288544	-4.328125,8.238281	-1.21875,-12.558594	0.
212.110	16:36:56.540	37.196144741	-3.620361603	0.067873,0.670134	-4.140625,8.265625	-1.300781,-10.757812	0.
212.360	16:36:56.790	37.196144566	-3.620361384	0.067873,0.670134	-4.140625,8.265625	-1.300781,-10.757812	0.
212.610	16:36:57.040	37.196144284	-3.620361032	0.067873,0.670134	-4.140625,8.265625	-1.300781,-10.757812	0.
212.860	16:36:57.290	37.196144038	-3.620360813	0.067873,0.670134	-4.140625,8.265625	-1.300781,-10.757812	0.
213.110	16:36:57.540	37.196144039	-3.620360593	0.072954,0.736671	-4.,7.863281	-1.339844,-9.316406	0.
213.360	16:36:57.790	37.196143863	-3.620360461	0.072954,0.736671	-4.,7.863281	-1.339844,-9.316406	0.
213.610	16:36:58.040	37.196143652	-3.620360374	0.072954,0.736671	-4.,7.863281	-1.339844,-9.316406	0.
213.860	16:36:58.290	37.196143476	-3.620360154	0.072954,0.736671	-4.,7.863281	-1.339844,-9.316406	0.
214.110	16:36:58.540	37.196143301	-3.620360022	0.072954,0.736671	-4.,7.863281	-1.339844,-9.316406	0.
214.360	16:36:58.790	37.196143230	-3.620359935	0.072954,0.736671	-4.,7.863281	-1.339844,-9.316406	0.
214.610	16:36:59.040	37.196143020	-3.620359715	0.072954,0.736671	-4.,7.863281	-1.339844,-9.316406	0.
214.860	16:36:59.290	37.196142949	-3.620359803	0.072954,0.736671	-4.,7.863281	-1.339844,-9.316406	0.
215.110	16:36:59.540	37.196142774	-3.620359583	-0.016622,0.586212	-3.660156,6.796875	-1.488281,-6.949219	0.
215.360	16:36:59.790	37.196142492	-3.620359144	-0.016622,0.586212	-3.660156,6.796875	-1.488281,-6.949219	0.
215.610	16:37:0.040	37.196142422	-3.620358925	-0.016622,0.586212	-3.660156,6.796875	-1.488281,-6.949219	0.
215.860	16:37:0.290	37.196142211	-3.620358705	-0.016622,0.586212	-3.660156,6.796875	-1.488281,-6.949219	0.
216.110	16:37:0.540	37.196142211	-3.620358573	0.154269,0.600783	-3.5,5.800781	-1.589844,-5.667969	0.
216.360	16:37:0.790	37.196142141	-3.620358354	0.154269,0.600783	-3.5,5.800781	-1.589844,-5.667969	0.
216.610	16:37:1.040	37.196142141	-3.620358354	0.154269,0.600783	-3.5,5.800781	-1.589844,-5.667969	0.
216.860	16:37:1.290	37.196142141	-3.620358002	0.154269,0.600783	-3.5,5.800781	-1.589844,-5.667969	0.
217.110	16:37:1.540	37.196142141	-3.620357915	0.154269,0.600783	-3.5,5.800781	-1.589844,-5.667969	0.
217.360	16:37:1.790	37.196141860	-3.620357651	0.154269,0.600783	-3.5,5.800781	-1.589844,-5.667969	0.
217.610	16:37:2.040	37.196141790	-3.620357344	0.154269,0.600783	-3.5,5.800781	-1.589844,-5.667969	0.
217.860	16:37:2.290	37.196141403	-3.620356992	0.154269,0.600783	-3.5,5.800781	-1.589844,-5.667969	0.
218.110	16:37:2.540	37.196141333	-3.620356641	0.112395,-0.936838	-3.3125,4.78125	-1.820312,-3.523438	0.
218.360	16:37:2.790	37.196141228	-3.620356641	0.112395,-0.936838	-3.3125,4.78125	-1.820312,-3.523438	0.
218.610	16:37:3.040	37.196141228	-3.620356641	0.112395,-0.936838	-3.3125,4.78125	-1.820312,-3.523438	0.
218.860	16:37:3.290	37.196140982	-3.620356334	0.112395,-0.936838	-3.3125,4.78125	-1.820312,-3.523438	0.
219.110	16:37:3.540	37.196140771	-3.620356334	-0.00601,-1.325532	-3.199219,3.832031	-1.890625,-2.277344	0.45384
219.360	16:37:3.790	37.196140525	-3.620356114	-0.00601,-1.325532	-3.199219,3.832031	-1.890625,-2.277344	0.45384
219.610	16:37:4.040	37.196140349	-3.620355983	-0.00601,-1.325532	-3.199219,3.832031	-1.890625,-2.277344	0.45384
219.860	16:37:4.290	37.196140350	-3.620355895	-0.00601,-1.325532	-3.199219,3.832031	-1.890625,-2.277344	0.45384
220.110	16:37:4.540	37.196140350	-3.620355895	0.09875,-2.898415	-3.082031,2.449219	-1.949219,-0.789062	0.
220.360	16:37:4.790	37.196140174	-3.620355632	0.09875,-2.898415	-3.082031,2.449219	-1.949219,-0.789062	0.
220.610	16:37:5.040	37.196140069	-3.620355412	0.09875,-2.898415	-3.082031,2.449219	-1.949219,-0.789062	0.
220.860	16:37:5.290	37.196140069	-3.620355412	0.09875,-2.898415	-3.082031,2.449219	-1.949219,-0.789062	0.
221.110	16:37:5.540	37.196139717	-3.620354753	0.071635,0.	-3.03125,1.839844	-2.058594,0.570312	0.
221.360	16:37:5.790	37.196139541	-3.620354534	0.071635,0.	-3.03125,1.839844	-2.058594,0.570312	0.
221.610	16:37:6.040	37.196139260	-3.620354314	0.071635,0.	-3.03125,1.839844	-2.058594,0.570312	0.
221.860	16:37:6.290	37.196139155	-3.620354182	0.071635,0.	-3.03125,1.839844	-2.058594,0.570312	0.
222.110	16:37:6.540	37.196138979	-3.620353963	0.026055,-2.247434	-2.9375,1.511719	-2.171875,1.46875	0.
222.360	16:37:6.790	37.196138733	-3.620353743	0.026055,-2.247434	-2.9375,1.511719	-2.171875,1.46875	0.
222.610	16:37:7.040	37.196138522	-3.620353524	0.026055,-2.247434	-2.9375,1.511719	-2.171875,1.46875	0.
222.860	16:37:7.290	37.196138522	-3.620353524	0.026055,-2.247434	-2.9375,1.511719	-2.171875,1.46875	0.
223.110	16:37:7.540	37.196138171	-3.620353085	0.026055,-2.247434	-2.9375,1.511719	-2.171875,1.46875	0.
223.360	16:37:7.790	37.196138171	-3.620352953	0.026055,-2.247434	-2.9375,1.511719	-2.171875,1.46875	0.
223.610	16:37:8.040	37.196138171	-3.620352953	0.026055,-2.247434	-2.9375,1.511719	-2.171875,1.46875	0.
223.860	16:37:8.290	37.196137820	-3.620352294	0.026055,-2.247434	-2.9375,1.511719	-2.171875,1.46875	0.
224.110	16:37:8.540	37.196137539	-3.620352031	-0.006099,0.	-2.738281,-1.457031	-2.472656,1.027344	1.268694
224.360	16:37:8.790	37.196137644	-3.620351943	-0.006099,0.	-2.738281,-1.457031	-2.472656,1.027344	1.268694
224.610	16:37:9.040	37.196137644	-3.620351592	-0.006099,0.	-2.738281,-1.457031	-2.472656,1.027344	1.268694
224.860	16:37:9.290	37.196137644	-3.620351504	-0.006099,0.	-2.738281,-1.457031	-2.472656,1.027344	1.268694
225.110	16:37:9.540	37.196137539	-3.620351284	-0.006099,0.	-2.738281,-1.457031	-2.472656,1.027344	1.268694
225.360	16:37:9.790	37.196137363	-3.620350933	-0.006099,0.	-2.738281,-1.457031	-2.472656,1.027344	1.268694
225.610	16:37:10.040	37.196137469	-3.620350713	-0.006099,0.	-2.738281,-1.457031	-2.472656,1.027344	1.268694
225.860	16:37:10.290	37.196137188	-3.620350494	-0.006099,0.	-2.738281,-1.457031	-2.472656,1.027344	1.268694
226.110	16:37:10.540	37.196137188	-3.620350274	0.036526,13.318705	-2.691406,-4.199219	-2.6875,-1.179688	0.
226.360	16:37:10.790	37.196137012	-3.620350143	0.036526,13.318705	-2.691406,-4.199219	-2.6875,-1.179688	0.
226.610	16:37:11.040	37.196136837	-3.620349923	0.036526,13.318705	-2.691406,-4.199219	-2.6875,-1.179688	0.
226.860	16:37:11.290	37.196136837	-3.620349923	0.036526,13.318705	-2.691406,-4.199219	-2.6875,-1.179688	0.
227.110	16:37:11.540	37.196136661	-3.620349572	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
227.360	16:37:11.790	37.196136380	-3.620349352	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
227.610	16:37:12.040	37.196136204	-3.620349221	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
227.860	16:37:12.290	37.196135853	-3.620348913	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
228.110	16:37:12.540	37.196135747	-3.620348782	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
228.360	16:37:12.790	37.196135747	-3.620348782	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
228.610	16:37:13.040	37.196135572	-3.620348694	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
228.860	16:37:13.290	37.196135572	-3.620348694	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
229.110	16:37:13.540	37.196135572	-3.620348782	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
229.360	16:37:13.790	37.196135467	-3.620348914	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
229.610	16:37:14.040	37.196135291	-3.620348783	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
229.860	16:37:14.290	37.196135291	-3.620348915	0.311695,11.979185	-2.621094,-4.761719	-2.730469,-1.800781	0.
230.110	16:37:14.540	37.196135291	-3.620348783	0.043998,8.888695	-2.277344,-4.089844	-2.75,-6.421875	0.
230.360	16:37:14.790	37.196135291	-3.620348783	0.043998,8.888695	-2.277344,-4.089844	-2.75,-6.421875	0.
230.610	16:37:15.040	37.196135291	-3.620348783	0.043998,8.888695	-2.277344,-4.089844	-2.75,-6.421875	0.
230.860	16:37:15.290	37.196135291	-3.620348783	0.043998,8.888695	-2.277344,-4.089844	-2.75,-6.421875	0.
231.110	16:37:15.540	37.196134940	-3.620349003	0.030388,9.615185	-2.179688,-3.621094	-2.703125,-7.5	0.
231.360	16:37:15.790	37.196134870	-3.620348916	0.030388,9.615185	-2.179688,-3.621094	-2.703125,-7.5	0.
231.610	16:37:16.040	37.196134870	-3.620349004	0.030388,9.615185	-2.179688,-3.621094	-2.703125,-7.5	0.
231.860	16:37:16.290	37.196134870	-3.620349004	0.030388,9.615185	-2.179688,-3.621094	-2.703125,-7.5	0.
232.110	16:37:16.540	37.196134659	-3.620349224	0.030388,9.615185	-2.179688,-3.621094	-2.703125,-7.5	0.
232.360	16:37:16.790	37.196134765	-3.620349224	0.030388,9.615185	-2.179688,-3.621094	-2.703125,-7.5	0.
232.610	16:37:17.040	37.196134765	-3.620349356	0.030388,9.615185	-2.179688,-3.621094	-2.703125,-7.5	0.
232.860	16:37:17.290	37.196134765	-3.620349356	0.030388,9.615185	-2.179688,-3.621094	-2.703125,-7.5	0.
233.110	16:37:17.540	37.196134765	-3.620349576	0.03478,20.76277	-2.140625,-2.410156	-2.570312,-10.535156	0.
233.360	16:37:17.790	37.196134765	-3.620349576	0.03478,20.76277	-2.140625,-2.410156	-2.570312,-10.535156	0.
233.610	16:37:18.040	37.196134765	-3.620349928	0.03478,20.76277	-2.140625,-2.410156	-2.570312,-10.535156	0.
233.860	16:37:18.290	37.196134765	-3.620350016	0.03478,20.76277	-2.140625,-2.410156	-2.570312,-10.535156	0.
234.110	16:37:18.540	37.196134660	-3.620350016	0.087546,18.484333	-2.109375,-1.398438	-2.492188,-12.539062	0.
234.360	16:37:18.790	37.196134660	-3.620350148	0.087546,18.484333	-2.109375,-1.398438	-2.492188,-12.539062	0.
234.610	16:37:19.040	37.196134660	-3.620350280	0.087546,18.484333	-2.109375,-1.398438	-2.492188,-12.539062	0.
234.860	16:37:19.290	37.196134660	-3.620350280	0.087546,18.484333	-2.109375,-1.398438	-2.492188,-12.539062	0.
235.110	16:37:19.540	37.196134590	-3.620350500	-0.006727,15.887803	-2.121094,-0.859375	-2.417969,-13.394531	0.420412
235.360	16:37:19.790	37.196134590	-3.620350500	-0.006727,15.887803	-2.121094,-0.859375	-2.417969,-13.394531	0.420412
235.610	16:37:20.040	37.196134590	-3.620350500	-0.006727,15.887803	-2.121094,-0.859375	-2.417969,-13.394531	0.420412
235.860	16:37:20.290	37.196134590	-3.620350500	-0.006727,15.887803	-2.121094,-0.859375	-2.417969,-13.394531	0.420412
236.110	16:37:20.540	37.196134590	-3.620350500	0.025993,23.387733	-2.140625,-0.421875	-2.382812,-14.898438	0.
236.360	16:37:20.790	37.196134661	-3.620350940	0.025993,23.387733	-2.140625,-0.421875	-2.382812,-14.898438	0.
236.610	16:37:21.040	37.196134661	-3.620351028	0.025993,23.387733	-2.140625,-0.421875	-2.382812,-14.898438	0.
236.860	16:37:21.290	37.196134767	-3.620351160	0.025993,23.387733	-2.140625,-0.421875	-2.382812,-14.898438	0.
237.110	16:37:21.540	37.196134767	-3.620351380	0.263106,9.581283	-2.160156,0.640625	-2.269531,-15.746094	0.
237.360	16:37:21.790	37.196134767	-3.620351380	0.263106,9.581283	-2.160156,0.640625	-2.269531,-15.746094	0.
237.610	16:37:22.040	37.196134767	-3.620351512	0.263106,9.581283	-2.160156,0.640625	-2.269531,-15.746094	0.
237.860	16:37:22.290	37.196134767	-3.620351513	0.263106,9.581283	-2.160156,0.640625	-2.269531,-15.746094	0.
238.110	16:37:22.540	37.196134767	-3.620351601	0.008097,16.077078	-2.179688,1.898438	-2.199219,-16.328125	0.
238.360	16:37:22.790	37.196134767	-3.620351733	0.008097,16.077078	-2.179688,1.898438	-2.199219,-16.328125	0.
238.610	16:37:23.040	37.196134873	-3.620351821	0.008097,16.077078	-2.179688,1.898438	-2.199219,-16.328125	0.
238.860	16:37:23.290	37.196134873	-3.620351821	0.008097,16.077078	-2.179688,1.898438	-2.199219,-16.328125	0.
239.110	16:37:23.540	37.196135049	-3.620352173	0.004374,12.020085	-2.222656,3.128906	-2.082031,-16.605469	0.
239.360	16:37:23.790	37.196135049	-3.620352305	0.004374,12.020085	-2.222656,3.128906	-2.082031,-16.605469	0.
239.610	16:37:24.040	37.196135119	-3.620352524	0.004374,12.020085	-2.222656,3.128906	-2.082031,-16.605469	0.
239.860	16:37:24.290	37.196135119	-3.620352525	0.004374,12.020085	-2.222656,3.128906	-2.082031,-16.605469	0.
240.110	16:37:24.540	37.196135119	-3.620352525	0.286633,19.099096	-2.257812,3.390625	-1.960938,-16.699219	0.
240.360	16:37:24.790	37.196135119	-3.620352613	0.286633,19.099096	-2.257812,3.390625	-1.960938,-16.699219	0.
240.610	16:37:25.040	37.196135119	-3.620352613	0.286633,19.099096	-2.257812,3.390625	-1.960938,-16.699219	0.
240.860	16:37:25.290	37.196135225	-3.620352745	0.286633,19.099096	-2.257812,3.390625	-1.960938,-16.699219	0.
241.110	16:37:25.540	37.196135120	-3.620352833	0.044933,14.920929	-2.289062,6.109375	-1.890625,-17.40625	0.
241.360	16:37:25.790	37.196135050	-3.620353097	0.044933,14.920929	-2.289062,6.109375	-1.890625,-17.40625	0.
241.610	16:37:26.040	37.196135050	-3.620353097	0.044933,14.920929	-2.289062,6.109375	-1.890625,-17.40625	0.
241.860	16:37:26.290	37.196135050	-3.620353097	0.044933,14.920929	-2.289062,6.109375	-1.890625,-17.40625	0.
242.110	16:37:26.540	37.196134874	-3.620352614	0.052313,10.522363	-2.273438,7.214844	-1.859375,-17.207031	0.
242.360	16:37:26.790	37.196134769	-3.620352526	0.052313,10.522363	-2.273438,7.214844	-1.859375,-17.207031	0.
242.610	16:37:27.040	37.196134593	-3.620352526	0.052313,10.522363	-2.273438,7.214844	-1.859375,-17.207031	0.
242.860	16:37:27.290	37.196134593	-3.620352527	0.052313,10.522363	-2.273438,7.214844	-1.859375,-17.207031	0.
243.110	16:37:27.540	37.196134593	-3.620352395	-0.006833,3.268122	-2.25,8.554688	-1.832031,-16.117188	0.217557
243.360	16:37:27.790	37.196134664	-3.620352395	-0.006833,3.268122	-2.25,8.554688	-1.832031,-16.117188	0.217557
243.610	16:37:28.040	37.196134769	-3.620352527	-0.006833,3.268122	-2.25,8.554688	-1.832031,-16.117188	0.217557
243.860	16:37:28.290	37.196134769	-3.620352527	-0.006833,3.268122	-2.25,8.554688	-1.832031,-16.117188	0.217557
244.110	16:37:28.540	37.196134769	-3.620352528	0.002922,3.175226	-2.269531,9.265625	-1.757812,-14.855469	0.
244.360	16:37:28.790	37.196134770	-3.620352616	0.002922,3.175226	-2.269531,9.265625	-1.757812,-14.855469	0.
244.610	16:37:29.040	37.196134770	-3.620352616	0.002922,3.175226	-2.269531,9.265625	-1.757812,-14.855469	0.
244.860	16:37:29.290	37.196134770	-3.620352616	0.002922,3.175226	-2.269531,9.265625	-1.757812,-14.855469	0.
245.110	16:37:29.540	37.196134770	-3.620352616	0.028294,0.666765	-2.269531,9.765625	-1.722656,-13.316406	0.
245.360	16:37:29.790	37.196134875	-3.620352616	0.028294,0.666765	-2.269531,9.765625	-1.722656,-13.316406	0.
245.610	16:37:30.040	37.196134876	-3.620352616	0.028294,0.666765	-2.269531,9.765625	-1.722656,-13.316406	0.
245.860	16:37:30.290	37.196134876	-3.620352617	0.028294,0.666765	-2.269531,9.765625	-1.722656,-13.316406	0.
246.110	16:37:30.540	37.196135051	-3.620352749	7.933071,1.56095	-2.351562,9.574219	-2.46875,-11.566406	0.
246.360	16:37:30.790	37.196135122	-3.620352837	7.933071,1.56095	-2.351562,9.574219	-2.46875,-11.566406	0.
246.610	16:37:31.040	37.196135298	-3.620352837	7.933071,1.56095	-2.351562,9.574219	-2.46875,-11.566406	0.
246.860	16:37:31.290	37.196135298	-3.620352837	7.933071,1.56095	-2.351562,9.574219	-2.46875,-11.566406	0.
247.110	16:37:31.540	37.196135298	-3.620352837	7.080357,1.233704	-2.511719,8.9375	-2.820312,-10.015625	0.
247.360	16:37:31.790	37.196135298	-3.620352837	7.080357,1.233704	-2.511719,8.9375	-2.820312,-10.015625	0.
247.610	16:37:32.040	37.196135228	-3.620352969	7.080357,1.233704	-2.511719,8.9375	-2.820312,-10.015625	0.
247.860	16:37:32.290	37.196135228	-3.620352969	7.080357,1.233704	-2.511719,8.9375	-2.820312,-10.015625	0.
248.110	16:37:32.540	37.196135228	-3.620352970	15.563817,0.08111	-2.640625,8.296875	-5.480469,-8.699219	0.
248.360	16:37:32.790	37.196135228	-3.620352970	15.563817,0.08111	-2.640625,8.296875	-5.480469,-8.699219	0.
248.610	16:37:33.040	37.196135299	-3.620353190	15.563817,0.08111	-2.640625,8.296875	-5.480469,-8.699219	0.
248.860	16:37:33.290	37.196135299	-3.620353322	15.563817,0.08111	-2.640625,8.296875	-5.480469,-8.699219	0.
249.110	16:37:33.540	37.196135299	-3.620353410	13.220466,0.882089	-2.488281,7.46875	-7.46875,-7.359375	0.
249.360	16:37:33.790	37.196135299	-3.620353542	13.220466,0.882089	-2.488281,7.46875	-7.46875,-7.359375	0.
249.610	16:37:34.040	37.196135404	-3.620353542	13.220466,0.882089	-2.488281,7.46875	-7.46875,-7.359375	0.
249.860	16:37:34.290	37.196135580	-3.620353542	13.220466,0.882089	-2.488281,7.46875	-7.46875,-7.359375	0.
250.110	16:37:34.540	37.196135686	-3.620353542	20.526585,0.287325	-2.398438,6.71875	-9.21875,-6.019531	0.
250.360	16:37:34.790	37.196135580	-3.620353542	20.526585,0.287325	-2.398438,6.71875	-9.21875,-6.019531	0.
250.610	16:37:35.040	37.196135686	-3.620353411	20.526585,0.287325	-2.398438,6.71875	-9.21875,-6.019531	0.
250.860	16:37:35.290	37.196135686	-3.620353411	20.526585,0.287325	-2.398438,6.71875	-9.21875,-6.019531	0.
251.110	16:37:35.540	37.196135475	-3.620353411	25.074293,-0.00471	-2.078125,5.828125	-10.714844,-4.910156	0.
251.360	16:37:35.790	37.196135581	-3.620353192	25.074293,-0.00471	-2.078125,5.828125	-10.714844,-4.910156	0.
251.610	16:37:36.040	37.196135475	-3.620353104	25.074293,-0.00471	-2.078125,5.828125	-10.714844,-4.910156	0.
251.860	16:37:36.290	37.196135476	-3.620353192	25.074293,-0.00471	-2.078125,5.828125	-10.714844,-4.910156	0.
252.110	16:37:36.540	37.196135476	-3.620353324	27.933573,-0.734908	-1.007812,4.722656	-12.984375,-3.738281	0.
252.360	16:37:36.790	37.196135300	-3.620353324	27.933573,-0.734908	-1.007812,4.722656	-12.984375,-3.738281	0.
252.610	16:37:37.040	37.196135300	-3.620353324	27.933573,-0.734908	-1.007812,4.722656	-12.984375,-3.738281	0.
252.860	16:37:37.290	37.196135300	-3.620353412	27.933573,-0.734908	-1.007812,4.722656	-12.984375,-3.738281	0.
253.110	16:37:37.540	37.196135406	-3.620353544	28.188414,-1.502583	-0.417969,3.839844	-14.148438,-2.421875	0.
253.360	16:37:37.790	37.196135300	-3.620353632	28.188414,-1.502583	-0.417969,3.839844	-14.148438,-2.421875	0.
253.610	16:37:38.040	37.196135125	-3.620353545	28.188414,-1.502583	-0.417969,3.839844	-14.148438,-2.421875	0.
253.860	16:37:38.290	37.196135125	-3.620353413	28.188414,-1.502583	-0.417969,3.839844	-14.148438,-2.421875	0.
254.110	16:37:38.540	37.196135301	-3.620353413	29.838249,-2.027805	1.089844,2.828125	-15.996094,-1.210938	0.
254.360	16:37:38.790	37.196135231	-3.620353413	29.838249,-2.027805	1.089844,2.828125	-15.996094,-1.210938	0.
254.610	16:37:39.040	37.196135406	-3.620353545	29.838249,-2.027805	1.089844,2.828125	-15.996094,-1.210938	0.
254.860	16:37:39.290	37.196135477	-3.620353633	29.838249,-2.027805	1.089844,2.828125	-15.996094,-1.210938	0.
255.110	16:37:39.540	37.196135582	-3.620353765	32.224464,0.	2.828125,1.839844	-17.046875,0.03125	0.
255.360	16:37:39.790	37.196135582	-3.620353765	32.224464,0.	2.828125,1.839844	-17.046875,0.03125	0.
255.610	16:37:40.040	37.196135758	-3.620353766	32.224464,0.	2.828125,1.839844	-17.046875,0.03125	0.
255.860	16:37:40.290	37.196135864	-3.620353986	32.224464,0.	2.828125,1.839844	-17.046875,0.03125	0.
256.110	16:37:40.540	37.196136110	-3.620353986	17.564875,0.	4.371094,1.28125	-17.644531,1.179688	0.
256.360	16:37:40.790	37.196136110	-3.620353986	17.564875,0.	4.371094,1.28125	-17.644531,1.179688	0.
256.610	16:37:41.040	37.196136216	-3.620353854	17.564875,0.	4.371094,1.28125	-17.644531,1.179688	0.
256.860	16:37:41.290	37.196136391	-3.620353854	17.564875,0.	4.371094,1.28125	-17.644531,1.179688	0.
257.110	16:37:41.540	37.196136392	-3.620353986	21.735523,0.	6.46875,-0.089844	-17.507812,1.320312	0.
257.360	16:37:41.790	37.196136392	-3.620354118	21.735523,0.	6.46875,-0.089844	-17.507812,1.320312	0.
257.610	16:37:42.040	37.196136567	-3.620354119	21.735523,0.	6.46875,-0.089844	-17.507812,1.320312	0.
257.860	16:37:42.290	37.196136743	-3.620354119	21.735523,0.	6.46875,-0.089844	-17.507812,1.320312	0.
258.110	16:37:42.540	37.196136743	-3.620354119	5.912257,14.67522	8.515625,-2.058594	-16.792969,0.351562	0.
258.360	16:37:42.790	37.196136743	-3.620353855	5.912257,14.67522	8.515625,-2.058594	-16.792969,0.351562	0.
258.610	16:37:43.040	37.196136849	-3.620353987	5.912257,14.67522	8.515625,-2.058594	-16.792969,0.351562	0.
258.860	16:37:43.290	37.196136919	-3.620353856	5.912257,14.67522	8.515625,-2.058594	-16.792969,0.351562	0.
259.110	16:37:43.540	37.196137025	-3.620353856	-3.064145,4.253009	9.445312,-3.261719	-15.417969,-0.863281	0.
259.360	16:37:43.790	37.196137025	-3.620353856	-3.064145,4.253009	9.445312,-3.261719	-15.417969,-0.863281	0.
259.610	16:37:44.040	37.196137201	-3.620353988	-3.064145,4.253009	9.445312,-3.261719	-15.417969,-0.863281	0.
259.860	16:37:44.290	37.196137201	-3.620353857	-3.064145,4.253009	9.445312,-3.261719	-15.417969,-0.863281	0.
260.110	16:37:44.540	37.196137377	-3.620353988	-11.392104,7.001679	10.277344,-3.660156	-11.964844,-2.371094	0.
260.360	16:37:44.790	37.196137482	-3.620353989	-11.392104,7.001679	10.277344,-3.660156	-11.964844,-2.371094	0.
260.610	16:37:45.040	37.196137553	-3.620353989	-11.392104,7.001679	10.277344,-3.660156	-11.964844,-2.371094	0.
260.860	16:37:45.290	37.196137553	-3.620354209	-11.392104,7.001679	10.277344,-3.660156	-11.964844,-2.371094	0.
261.110	16:37:45.540	37.196137658	-3.620354341	-10.088547,6.629315	10.195312,-4.082031	-8.878906,-3.769531	0.
261.360	16:37:45.790	37.196137658	-3.620354121	-10.088547,6.629315	10.195312,-4.082031	-8.878906,-3.769531	0.
261.610	16:37:46.040	37.196137729	-3.620354209	-10.088547,6.629315	10.195312,-4.082031	-8.878906,-3.769531	0.
261.860	16:37:46.290	37.196137729	-3.620354429	-10.088547,6.629315	10.195312,-4.082031	-8.878906,-3.769531	0.
262.110	16:37:46.540	37.196137729	-3.620354429	-9.714731,10.582303	9.726562,-4.148438	-6.839844,-5.28125	0.
262.360	16:37:46.790	37.196137940	-3.620354561	-9.714731,10.582303	9.726562,-4.148438	-6.839844,-5.28125	0.
262.610	16:37:47.040	37.196138010	-3.620354430	-9.714731,10.582303	9.726562,-4.148438	-6.839844,-5.28125	0.
262.860	16:37:47.290	37.196138186	-3.620354562	-9.714731,10.582303	9.726562,-4.148438	-6.839844,-5.28125	0.
263.110	16:37:47.540	37.196138186	-3.620354650	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
263.360	16:37:47.790	37.196138186	-3.620354782	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
263.610	16:37:48.040	37.196138187	-3.620354870	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
263.860	16:37:48.290	37.196138187	-3.620354870	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
264.110	16:37:48.540	37.196138187	-3.620355134	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
264.360	16:37:48.790	37.196138117	-3.620355134	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
264.610	16:37:49.040	37.196138117	-3.620355354	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
264.860	16:37:49.290	37.196138011	-3.620355442	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
265.110	16:37:49.540	37.196137730	-3.620355574	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
265.360	16:37:49.790	37.196137484	-3.620355662	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
265.610	16:37:50.040	37.196137484	-3.620355794	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
265.860	16:37:50.290	37.196137379	-3.620356013	-9.484473,5.828311	8.765625,-3.917969	-4.382812,-6.582031	0.
266.110	16:37:50.540	37.196137379	-3.620356145	-10.719069,18.18713	1.8125,-1.96875	1.160156,-10.84375	0.
266.360	16:37:50.790	37.196137379	-3.620356145	-10.719069,18.18713	1.8125,-1.96875	1.160156,-10.84375	0.
266.610	16:37:51.040	37.196136923	-3.620356453	-10.719069,18.18713	1.8125,-1.96875	1.160156,-10.84375	0.
