Time	UTC	GPS_lat(deg)	GPS_long(deg)	CBF:psi_ref	CBF:py_rel	CBF:px_rel	CBF:omega_safe
154.636	16:35:42.363	37.196091999	-3.620358813	0.041689,-0.2809	5.050781,9.191406	-1.421875,-3.339844	0.
154.886	16:35:42.613	37.196091821	-3.620359035	0.041689,-0.2809	5.050781,9.191406	-1.421875,-3.339844	0.
155.136	16:35:42.863	37.196091892	-3.620359168	-0.045475,-1.050985	5.082031,7.632812	-1.351562,-1.71875	0.285886
155.386	16:35:43.113	37.196091998	-3.620359167	-0.045475,-1.050985	5.082031,7.632812	-1.351562,-1.71875	0.285886
155.636	16:35:43.363	37.196091997	-3.620359389	-0.045475,-1.050985	5.082031,7.632812	-1.351562,-1.71875	0.285886
155.886	16:35:43.613	37.196091997	-3.620359522	-0.045475,-1.050985	5.082031,7.632812	-1.351562,-1.71875	0.285886
156.136	16:35:43.863	37.196091996	-3.620359744	0.063223,-2.349167	5.140625,6.839844	-1.300781,-0.6875	0.
156.386	16:35:44.113	37.196091889	-3.620359966	0.063223,-2.349167	5.140625,6.839844	-1.300781,-0.6875	0.
156.636	16:35:44.363	37.196091817	-3.620360054	0.063223,-2.349167	5.140625,6.839844	-1.300781,-0.6875	0.
156.886	16:35:44.613	37.196091710	-3.620360054	0.063223,-2.349167	5.140625,6.839844	-1.300781,-0.6875	0.
157.136	16:35:44.863	37.196091709	-3.620359831	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
157.386	16:35:45.113	37.196091708	-3.620359964	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
157.636	16:35:45.363	37.196091708	-3.620359964	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
157.886	16:35:45.613	37.196091708	-3.620359964	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
158.136	16:35:45.863	37.196091708	-3.620359964	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
158.386	16:35:46.113	37.196091421	-3.620359962	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
158.636	16:35:46.363	37.196091528	-3.620360050	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
158.886	16:35:46.613	37.196091420	-3.620360183	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
159.136	16:35:46.863	37.196091633	-3.620360405	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
159.386	16:35:47.113	37.196091526	-3.620360404	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
159.636	16:35:47.363	37.196091526	-3.620360404	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
159.886	16:35:47.613	37.196091347	-3.620360626	nan,-1.754256	5.210938,5.109375	-1.3125,0.800781	0.
160.136	16:35:47.863	37.196090883	-3.620360848	-0.169875,0.	5.511719,0.980469	-1.230469,1.160156	0.555422
160.386	16:35:48.113	37.196090812	-3.620360981	-0.169875,0.	5.511719,0.980469	-1.230469,1.160156	0.555422
160.636	16:35:48.363	37.196090812	-3.620360981	-0.169875,0.	5.511719,0.980469	-1.230469,1.160156	0.555422
160.886	16:35:48.613	37.196090526	-3.620361335	-0.169875,0.	5.511719,0.980469	-1.230469,1.160156	0.555422
161.136	16:35:48.863	37.196090418	-3.620361424	0.05394,0.	5.582031,0.152344	-1.191406,0.699219	0.
161.386	16:35:49.113	37.196090418	-3.620361424	0.05394,0.	5.582031,0.152344	-1.191406,0.699219	0.
161.636	16:35:49.363	37.196089954	-3.620361868	0.05394,0.	5.582031,0.152344	-1.191406,0.699219	0.
161.886	16:35:49.613	37.196089954	-3.620361867	0.05394,0.	5.582031,0.152344	-1.191406,0.699219	0.
162.136	16:35:49.863	37.196089954	-3.620361867	-0.248834,0.	5.652344,-0.066406	-1.128906,-0.898438	0.515379
162.386	16:35:50.113	37.196089881	-3.620362222	-0.248834,0.	5.652344,-0.066406	-1.128906,-0.898438	0.515379
162.636	16:35:50.363	37.196089596	-3.620362355	-0.248834,0.	5.652344,-0.066406	-1.128906,-0.898438	0.515379
162.886	16:35:50.613	37.196089596	-3.620362354	-0.248834,0.	5.652344,-0.066406	-1.128906,-0.898438	0.515379
163.136	16:35:50.863	37.196089239	-3.620362576	-0.248834,0.	5.652344,-0.066406	-1.128906,-0.898438	0.515379
163.386	16:35:51.113	37.196089239	-3.620362576	-0.248834,0.	5.652344,-0.066406	-1.128906,-0.898438	0.515379
163.636	16:35:51.363	37.196089060	-3.620362664	-0.248834,0.	5.652344,-0.066406	-1.128906,-0.898438	0.515379
163.886	16:35:51.613	37.196089059	-3.620362664	-0.248834,0.	5.652344,-0.066406	-1.128906,-0.898438	0.515379
164.136	16:35:51.863	37.196089059	-3.620363019	-0.252179,6.320259	5.730469,0.660156	-1.097656,-3.328125	0.
164.386	16:35:52.113	37.196089129	-3.620363152	-0.252179,6.320259	5.730469,0.660156	-1.097656,-3.328125	0.
164.636	16:35:52.363	37.196089057	-3.620363152	-0.252179,6.320259	5.730469,0.660156	-1.097656,-3.328125	0.
164.886	16:35:52.613	37.196089057	-3.620363152	-0.252179,6.320259	5.730469,0.660156	-1.097656,-3.328125	0.
165.136	16:35:52.863	37.196089057	-3.620363152	-0.252179,6.320259	5.730469,0.660156	-1.097656,-3.328125	0.
165.386	16:35:53.113	37.196089340	-3.620362883	-0.252179,6.320259	5.730469,0.660156	-1.097656,-3.328125	0.
165.636	16:35:53.363	37.196089340	-3.620362882	-0.252179,6.320259	5.730469,0.660156	-1.097656,-3.328125	0.
165.886	16:35:53.613	37.196089339	-3.620362882	-0.252179,6.320259	5.730469,0.660156	-1.097656,-3.328125	0.
166.136	16:35:53.863	37.196089339	-3.620362882	-0.03922,7.90048	5.839844,1.75	-1.171875,-6.480469	1.045153
166.386	16:35:54.113	37.196089339	-3.620362882	-0.03922,7.90048	5.839844,1.75	-1.171875,-6.480469	1.045153
166.636	16:35:54.363	37.196090049	-3.620362791	-0.03922,7.90048	5.839844,1.75	-1.171875,-6.480469	1.045153
166.886	16:35:54.613	37.196090049	-3.620362791	-0.03922,7.90048	5.839844,1.75	-1.171875,-6.480469	1.045153
167.136	16:35:54.863	37.196090049	-3.620362791	-0.03922,7.90048	5.839844,1.75	-1.171875,-6.480469	1.045153
167.386	16:35:55.113	37.196090049	-3.620362791	-0.03922,7.90048	5.839844,1.75	-1.171875,-6.480469	1.045153
167.636	16:35:55.363	37.196090049	-3.620362791	-0.03922,7.90048	5.839844,1.75	-1.171875,-6.480469	1.045153
167.886	16:35:55.613	37.196090580	-3.620362789	-0.03922,7.90048	5.839844,1.75	-1.171875,-6.480469	1.045153
168.136	16:35:55.863	37.196090971	-3.620362877	-0.388191,15.03065	5.820312,2.089844	-1.171875,-8.191406	3.250597
168.386	16:35:56.113	37.196090971	-3.620362877	-0.388191,15.03065	5.820312,2.089844	-1.171875,-8.191406	3.250597
168.636	16:35:56.363	37.196090971	-3.620362877	-0.388191,15.03065	5.820312,2.089844	-1.171875,-8.191406	3.250597
168.886	16:35:56.613	37.196091148	-3.620363232	-0.388191,15.03065	5.820312,2.089844	-1.171875,-8.191406	3.250597
169.136	16:35:56.863	37.196091396	-3.620363365	-0.147268,22.51086	5.933594,2.792969	-1.179688,-10.386719	0.939376
169.386	16:35:57.113	37.196091396	-3.620363365	-0.147268,22.51086	5.933594,2.792969	-1.179688,-10.386719	0.939376
169.636	16:35:57.363	37.196091396	-3.620363365	-0.147268,22.51086	5.933594,2.792969	-1.179688,-10.386719	0.939376
169.886	16:35:57.613	37.196091396	-3.620363365	-0.147268,22.51086	5.933594,2.792969	-1.179688,-10.386719	0.939376
170.136	16:35:57.863	37.196091396	-3.620363365	0.116459,21.421188	5.929688,3.597656	-1.152344,-12.277344	0.
170.386	16:35:58.113	37.196091396	-3.620363365	0.116459,21.421188	5.929688,3.597656	-1.152344,-12.277344	0.
170.636	16:35:58.363	37.196091396	-3.620363365	0.116459,21.421188	5.929688,3.597656	-1.152344,-12.277344	0.
170.886	16:35:58.613	37.196091784	-3.620364162	0.116459,21.421188	5.929688,3.597656	-1.152344,-12.277344	0.
171.136	16:35:58.863	37.196092032	-3.620364384	0.116459,21.421188	5.929688,3.597656	-1.152344,-12.277344	0.
171.386	16:35:59.113	37.196092032	-3.620364384	0.116459,21.421188	5.929688,3.597656	-1.152344,-12.277344	0.
171.636	16:35:59.363	37.196092138	-3.620364828	0.116459,21.421188	5.929688,3.597656	-1.152344,-12.277344	0.
171.886	16:35:59.613	37.196092137	-3.620364827	0.116459,21.421188	5.929688,3.597656	-1.152344,-12.277344	0.
172.136	16:35:59.863	37.196092208	-3.620364916	0.000175,19.060963	5.960938,5.371094	-1.03125,-14.21875	0.
172.386	16:36:0.113	37.196092207	-3.620364915	0.000175,19.060963	5.960938,5.371094	-1.03125,-14.21875	0.
172.636	16:36:0.363	37.196092420	-3.620365048	0.000175,19.060963	5.960938,5.371094	-1.03125,-14.21875	0.
172.886	16:36:0.613	37.196092491	-3.620365181	0.000175,19.060963	5.960938,5.371094	-1.03125,-14.21875	0.
173.136	16:36:0.863	37.196092490	-3.620365403	0.000175,19.060963	5.960938,5.371094	-1.03125,-14.21875	0.
173.386	16:36:1.113	37.196092490	-3.620365848	0.000175,19.060963	5.960938,5.371094	-1.03125,-14.21875	0.
173.636	16:36:1.363	37.196092489	-3.620365847	0.000175,19.060963	5.960938,5.371094	-1.03125,-14.21875	0.
173.886	16:36:1.613	37.196092489	-3.620365847	0.000175,19.060963	5.960938,5.371094	-1.03125,-14.21875	0.
174.136	16:36:1.863	37.196092488	-3.620366069	0.103765,34.143112	6.011719,7.890625	-0.941406,-15.46875	0.
174.386	16:36:2.113	37.196092488	-3.620366069	0.103765,34.143112	6.011719,7.890625	-0.941406,-15.46875	0.
174.636	16:36:2.363	37.196092488	-3.620366069	0.103765,34.143112	6.011719,7.890625	-0.941406,-15.46875	0.
174.886	16:36:2.613	37.196092415	-3.620366735	0.103765,34.143112	6.011719,7.890625	-0.941406,-15.46875	0.
175.136	16:36:2.863	37.196092593	-3.620366868	0.326034,25.636993	6.,9.390625	-0.859375,-16.058594	0.
175.386	16:36:3.113	37.196092593	-3.620366868	0.326034,25.636993	6.,9.390625	-0.859375,-16.058594	0.
175.636	16:36:3.363	37.196092591	-3.620367312	0.326034,25.636993	6.,9.390625	-0.859375,-16.058594	0.
175.886	16:36:3.613	37.196092662	-3.620367445	0.326034,25.636993	6.,9.390625	-0.859375,-16.058594	0.
176.136	16:36:3.863	37.196092662	-3.620367533	0.326034,25.636993	6.,9.390625	-0.859375,-16.058594	0.
176.386	16:36:4.113	37.196092662	-3.620367533	0.326034,25.636993	6.,9.390625	-0.859375,-16.058594	0.
176.636	16:36:4.363	37.196092662	-3.620367533	0.326034,25.636993	6.,9.390625	-0.859375,-16.058594	0.
176.886	16:36:4.613	37.196092838	-3.620367888	0.326034,25.636993	6.,9.390625	-0.859375,-16.058594	0.
177.136	16:36:4.863	37.196092837	-3.620368110	-0.096381,13.383099	5.972656,11.90625	-0.691406,-15.578125	0.230606
177.386	16:36:5.113	37.196092837	-3.620368110	-0.096381,13.383099	5.972656,11.90625	-0.691406,-15.578125	0.230606
177.636	16:36:5.363	37.196092765	-3.620368554	-0.096381,13.383099	5.972656,11.90625	-0.691406,-15.578125	0.230606
177.886	16:36:5.613	37.196092765	-3.620368554	-0.096381,13.383099	5.972656,11.90625	-0.691406,-15.578125	0.230606
178.136	16:36:5.863	37.196092942	-3.620369042	-0.513921,7.667154	5.941406,12.949219	-0.589844,-14.539062	2.141696
178.386	16:36:6.113	37.196092834	-3.620369353	-0.513921,7.667154	5.941406,12.949219	-0.589844,-14.539062	2.141696
178.636	16:36:6.363	37.196092834	-3.620369353	-0.513921,7.667154	5.941406,12.949219	-0.589844,-14.539062	2.141696
178.886	16:36:6.613	37.196092834	-3.620369353	-0.513921,7.667154	5.941406,12.949219	-0.589844,-14.539062	2.141696
179.136	16:36:6.863	37.196093295	-3.620369574	-0.136897,6.378103	5.847656,13.425781	-0.488281,-12.964844	3.617768
179.386	16:36:7.113	37.196093295	-3.620369574	-0.136897,6.378103	5.847656,13.425781	-0.488281,-12.964844	3.617768
179.636	16:36:7.363	37.196093295	-3.620369574	-0.136897,6.378103	5.847656,13.425781	-0.488281,-12.964844	3.617768
179.886	16:36:7.613	37.196093294	-3.620370152	-0.136897,6.378103	5.847656,13.425781	-0.488281,-12.964844	3.617768
180.136	16:36:7.863	37.196093294	-3.620370152	-0.136897,6.378103	5.847656,13.425781	-0.488281,-12.964844	3.617768
180.386	16:36:8.113	37.196093294	-3.620370152	-0.136897,6.378103	5.847656,13.425781	-0.488281,-12.964844	3.617768
180.636	16:36:8.363	37.196093470	-3.620370951	-0.136897,6.378103	5.847656,13.425781	-0.488281,-12.964844	3.617768
180.886	16:36:8.613	37.196093469	-3.620371084	-0.136897,6.378103	5.847656,13.425781	-0.488281,-12.964844	3.617768
181.136	16:36:8.863	37.196093576	-3.620371173	0.244781,3.11844	5.808594,13.894531	-0.308594,-9.515625	0.
181.386	16:36:9.113	37.196093576	-3.620371173	0.244781,3.11844	5.808594,13.894531	-0.308594,-9.515625	0.
181.636	16:36:9.363	37.196093576	-3.620371173	0.244781,3.11844	5.808594,13.894531	-0.308594,-9.515625	0.
181.886	16:36:9.613	37.196093576	-3.620371173	0.244781,3.11844	5.808594,13.894531	-0.308594,-9.515625	0.
182.136	16:36:9.863	37.196093858	-3.620371660	-0.024145,2.786632	5.75,13.523438	-0.199219,-8.246094	1.698114
182.386	16:36:10.113	37.196094036	-3.620371883	-0.024145,2.786632	5.75,13.523438	-0.199219,-8.246094	1.698114
182.636	16:36:10.363	37.196094036	-3.620371883	-0.024145,2.786632	5.75,13.523438	-0.199219,-8.246094	1.698114
182.886	16:36:10.613	37.196094106	-3.620372327	-0.024145,2.786632	5.75,13.523438	-0.199219,-8.246094	1.698114
183.136	16:36:10.863	37.196094106	-3.620372327	-0.011225,2.079237	5.710938,12.734375	-0.132812,-6.710938	0.
183.386	16:36:11.113	37.196094211	-3.620372548	-0.011225,2.079237	5.710938,12.734375	-0.132812,-6.710938	0.
183.636	16:36:11.363	37.196094460	-3.620372770	-0.011225,2.079237	5.710938,12.734375	-0.132812,-6.710938	0.
183.886	16:36:11.613	37.196094460	-3.620372770	-0.011225,2.079237	5.710938,12.734375	-0.132812,-6.710938	0.
184.136	16:36:11.863	37.196094566	-3.620373125	-0.051149,1.694188	5.601562,12.167969	0.019531,-5.589844	0.358973
184.386	16:36:12.113	37.196094566	-3.620373125	-0.051149,1.694188	5.601562,12.167969	0.019531,-5.589844	0.358973
184.636	16:36:12.363	37.196094565	-3.620373436	-0.051149,1.694188	5.601562,12.167969	0.019531,-5.589844	0.358973
184.886	16:36:12.613	37.196094565	-3.620373436	-0.051149,1.694188	5.601562,12.167969	0.019531,-5.589844	0.358973
185.136	16:36:12.863	37.196094920	-3.620373702	-0.274723,2.711281	5.570312,11.648438	0.113281,-4.859375	0.841189
185.386	16:36:13.113	37.196094848	-3.620373791	-0.274723,2.711281	5.570312,11.648438	0.113281,-4.859375	0.841189
185.636	16:36:13.363	37.196094848	-3.620373791	-0.274723,2.711281	5.570312,11.648438	0.113281,-4.859375	0.841189
185.886	16:36:13.613	37.196094848	-3.620373791	-0.274723,2.711281	5.570312,11.648438	0.113281,-4.859375	0.841189
186.136	16:36:13.863	37.196094917	-3.620374146	-0.227276,0.701823	5.570312,10.	0.152344,-2.679688	2.014985
186.386	16:36:14.113	37.196095095	-3.620374234	-0.227276,0.701823	5.570312,10.	0.152344,-2.679688	2.014985
186.636	16:36:14.363	37.196095201	-3.620374589	-0.227276,0.701823	5.570312,10.	0.152344,-2.679688	2.014985
186.886	16:36:14.613	37.196095201	-3.620374589	-0.227276,0.701823	5.570312,10.	0.152344,-2.679688	2.014985
187.136	16:36:14.863	37.196095201	-3.620374589	0.318778,0.561863	5.5,8.917969	0.269531,-1.371094	0.
187.386	16:36:15.113	37.196095484	-3.620374721	0.318778,0.561863	5.5,8.917969	0.269531,-1.371094	0.
187.636	16:36:15.363	37.196095484	-3.620374721	0.318778,0.561863	5.5,8.917969	0.269531,-1.371094	0.
187.886	16:36:15.613	37.196095484	-3.620374721	0.318778,0.561863	5.5,8.917969	0.269531,-1.371094	0.
188.136	16:36:15.863	37.196095554	-3.620374943	0.318778,0.561863	5.5,8.917969	0.269531,-1.371094	0.
188.386	16:36:16.113	37.196095554	-3.620374943	0.318778,0.561863	5.5,8.917969	0.269531,-1.371094	0.
188.636	16:36:16.363	37.196095481	-3.620375164	0.318778,0.561863	5.5,8.917969	0.269531,-1.371094	0.
188.886	16:36:16.613	37.196095552	-3.620375253	0.318778,0.561863	5.5,8.917969	0.269531,-1.371094	0.
189.136	16:36:16.863	37.196095658	-3.620375252	-0.025172,-1.38164	5.371094,7.03125	0.507812,1.199219	5.
189.386	16:36:17.113	37.196095658	-3.620375252	-0.025172,-1.38164	5.371094,7.03125	0.507812,1.199219	5.
189.636	16:36:17.363	37.196095658	-3.620375252	-0.025172,-1.38164	5.371094,7.03125	0.507812,1.199219	5.
189.886	16:36:17.613	37.196095657	-3.620375518	-0.025172,-1.38164	5.371094,7.03125	0.507812,1.199219	5.
190.136	16:36:17.863	37.196095657	-3.620375518	0.061134,-1.206474	5.328125,5.847656	0.550781,2.300781	0.
190.386	16:36:18.113	37.196095727	-3.620375829	0.061134,-1.206474	5.328125,5.847656	0.550781,2.300781	0.
190.636	16:36:18.363	37.196095726	-3.620375962	0.061134,-1.206474	5.328125,5.847656	0.550781,2.300781	0.
190.886	16:36:18.613	37.196095726	-3.620375962	0.061134,-1.206474	5.328125,5.847656	0.550781,2.300781	0.
191.136	16:36:18.863	37.196095726	-3.620375962	0.077413,-0.455468	5.3125,4.402344	0.640625,2.679688	0.
191.386	16:36:19.113	37.196096116	-3.620375960	0.077413,-0.455468	5.3125,4.402344	0.640625,2.679688	0.
191.636	16:36:19.363	37.196096293	-3.620375826	0.077413,-0.455468	5.3125,4.402344	0.640625,2.679688	0.
191.886	16:36:19.613	37.196096471	-3.620376182	0.077413,-0.455468	5.3125,4.402344	0.640625,2.679688	0.
192.136	16:36:19.863	37.196096471	-3.620376182	0.216665,-1.317644	5.25,3.269531	0.660156,2.570312	0.
192.386	16:36:20.113	37.196096648	-3.620376849	0.216665,-1.317644	5.25,3.269531	0.660156,2.570312	0.
192.636	16:36:20.363	37.196096647	-3.620377071	0.216665,-1.317644	5.25,3.269531	0.660156,2.570312	0.
192.886	16:36:20.613	37.196096647	-3.620377071	0.216665,-1.317644	5.25,3.269531	0.660156,2.570312	0.
193.136	16:36:20.863	37.196096647	-3.620377071	-0.027619,-2.936511	5.289062,1.320312	0.792969,1.980469	1.995089
193.386	16:36:21.113	37.196097109	-3.620377560	-0.027619,-2.936511	5.289062,1.320312	0.792969,1.980469	1.995089
193.636	16:36:21.363	37.196097286	-3.620377648	-0.027619,-2.936511	5.289062,1.320312	0.792969,1.980469	1.995089
193.886	16:36:21.613	37.196097357	-3.620377559	-0.027619,-2.936511	5.289062,1.320312	0.792969,1.980469	1.995089
194.136	16:36:21.863	37.196097357	-3.620377559	0.108493,0.	5.292969,-0.039062	0.871094,1.480469	0.
194.386	16:36:22.113	37.196097641	-3.620377780	0.108493,0.	5.292969,-0.039062	0.871094,1.480469	0.
194.636	16:36:22.363	37.196097818	-3.620377780	0.108493,0.	5.292969,-0.039062	0.871094,1.480469	0.
194.886	16:36:22.613	37.196097924	-3.620377779	0.108493,0.	5.292969,-0.039062	0.871094,1.480469	0.
195.136	16:36:22.863	37.196098102	-3.620378002	-0.20839,0.	5.257812,-0.679688	0.902344,0.371094	1.225647
195.386	16:36:23.113	37.196098102	-3.620378002	-0.20839,0.	5.257812,-0.679688	0.902344,0.371094	1.225647
195.636	16:36:23.363	37.196098102	-3.620378002	-0.20839,0.	5.257812,-0.679688	0.902344,0.371094	1.225647
195.886	16:36:23.613	37.196098385	-3.620378089	-0.20839,0.	5.257812,-0.679688	0.902344,0.371094	1.225647
196.136	16:36:23.863	37.196098385	-3.620378089	-0.20839,0.	5.257812,-0.679688	0.902344,0.371094	1.225647
196.386	16:36:24.113	37.196098170	-3.620378356	-0.20839,0.	5.257812,-0.679688	0.902344,0.371094	1.225647
196.636	16:36:24.363	37.196098099	-3.620378355	-0.20839,0.	5.257812,-0.679688	0.902344,0.371094	1.225647
196.886	16:36:24.613	37.196097920	-3.620378577	-0.20839,0.	5.257812,-0.679688	0.902344,0.371094	1.225647
197.136	16:36:24.863	37.196097991	-3.620378799	-0.0284,8.014485	5.347656,-0.550781	1.03125,-2.058594	0.284708
197.386	16:36:25.113	37.196097991	-3.620378799	-0.0284,8.014485	5.347656,-0.550781	1.03125,-2.058594	0.284708
197.636	16:36:25.363	37.196097918	-3.620379110	-0.0284,8.014485	5.347656,-0.550781	1.03125,-2.058594	0.284708
197.886	16:36:25.613	37.196097918	-3.620379110	-0.0284,8.014485	5.347656,-0.550781	1.03125,-2.058594	0.284708
198.136	16:36:25.863	37.196097918	-3.620379110	-0.0284,8.014485	5.347656,-0.550781	1.03125,-2.058594	0.284708
198.386	16:36:26.113	37.196097918	-3.620379110	-0.0284,8.014485	5.347656,-0.550781	1.03125,-2.058594	0.284708
198.636	16:36:26.363	37.196097918	-3.620379110	-0.0284,8.014485	5.347656,-0.550781	1.03125,-2.058594	0.284708
198.886	16:36:26.613	37.196097737	-3.620379375	-0.0284,8.014485	5.347656,-0.550781	1.03125,-2.058594	0.284708
199.136	16:36:26.863	37.196097737	-3.620379375	0.011875,8.38026	5.5,0.519531	1.171875,-4.609375	0.
199.386	16:36:27.113	37.196097808	-3.620379374	0.011875,8.38026	5.5,0.519531	1.171875,-4.609375	0.
199.636	16:36:27.363	37.196097808	-3.620379374	0.011875,8.38026	5.5,0.519531	1.171875,-4.609375	0.
199.886	16:36:27.613	37.196097808	-3.620379374	0.011875,8.38026	5.5,0.519531	1.171875,-4.609375	0.
200.136	16:36:27.863	37.196097808	-3.620379374	0.011875,8.38026	5.5,0.519531	1.171875,-4.609375	0.
200.386	16:36:28.113	37.196097912	-3.620379595	0.011875,8.38026	5.5,0.519531	1.171875,-4.609375	0.
200.636	16:36:28.363	37.196097912	-3.620379595	0.011875,8.38026	5.5,0.519531	1.171875,-4.609375	0.
200.886	16:36:28.613	37.196097911	-3.620379461	0.011875,8.38026	5.5,0.519531	1.171875,-4.609375	0.
201.136	16:36:28.863	37.196097804	-3.620379460	-0.078214,15.46146	5.5,1.578125	1.21875,-7.597656	0.
201.386	16:36:29.113	37.196097803	-3.620379460	-0.078214,15.46146	5.5,1.578125	1.21875,-7.597656	0.
201.636	16:36:29.363	37.196097802	-3.620379593	-0.078214,15.46146	5.5,1.578125	1.21875,-7.597656	0.
201.886	16:36:29.613	37.196097802	-3.620379592	0.281782,10.629145	5.511719,2.5	1.292969,-8.875	0.
202.136	16:36:29.863	37.196097802	-3.620379592	0.281782,10.629145	5.511719,2.5	1.292969,-8.875	0.
202.386	16:36:30.113	37.196097730	-3.620379681	0.281782,10.629145	5.511719,2.5	1.292969,-8.875	0.
202.636	16:36:30.363	37.196097730	-3.620379681	0.281782,10.629145	5.511719,2.5	1.292969,-8.875	0.
202.886	16:36:30.613	37.196097730	-3.620379681	0.281782,10.629145	5.511719,2.5	1.292969,-8.875	0.
203.136	16:36:30.863	37.196097550	-3.620379813	0.383219,13.497364	5.546875,3.707031	1.339844,-10.214844	0.
203.386	16:36:31.113	37.196097799	-3.620379590	0.383219,13.497364	5.546875,3.707031	1.339844,-10.214844	0.
203.636	16:36:31.363	37.196097905	-3.620379456	0.383219,13.497364	5.546875,3.707031	1.339844,-10.214844	0.
203.886	16:36:31.613	37.196097905	-3.620379456	0.340129,20.107952	5.480469,4.429688	1.339844,-11.566406	0.
204.136	16:36:31.863	37.196098082	-3.620379366	0.340129,20.107952	5.480469,4.429688	1.339844,-11.566406	0.
204.386	16:36:32.113	37.196098259	-3.620379365	0.340129,20.107952	5.480469,4.429688	1.339844,-11.566406	0.
204.636	16:36:32.363	37.196098437	-3.620379231	0.340129,20.107952	5.480469,4.429688	1.339844,-11.566406	0.
204.886	16:36:32.613	37.196098615	-3.620379097	0.874801,19.533657	5.410156,5.191406	1.339844,-12.488281	0.
205.136	16:36:32.863	37.196098615	-3.620379097	0.874801,19.533657	5.410156,5.191406	1.339844,-12.488281	0.
205.386	16:36:33.113	37.196099255	-3.620378651	0.874801,19.533657	5.410156,5.191406	1.339844,-12.488281	0.
205.636	16:36:33.363	37.196099255	-3.620378651	0.874801,19.533657	5.410156,5.191406	1.339844,-12.488281	0.
205.886	16:36:33.613	37.196100002	-3.620378205	0.5146,17.036993	5.207031,6.367188	1.269531,-13.328125	0.
206.136	16:36:33.863	37.196100002	-3.620378205	0.5146,17.036993	5.207031,6.367188	1.269531,-13.328125	0.
206.386	16:36:34.113	37.196100820	-3.620377625	0.5146,17.036993	5.207031,6.367188	1.269531,-13.328125	0.
206.636	16:36:34.363	37.196100998	-3.620377402	0.5146,17.036993	5.207031,6.367188	1.269531,-13.328125	0.
206.886	16:36:34.613	37.196101247	-3.620377179	0.130697,21.151993	5.042969,8.	1.179688,-14.296875	0.
207.136	16:36:34.863	37.196101531	-3.620377044	0.130697,21.151993	5.042969,8.	1.179688,-14.296875	0.
207.386	16:36:35.113	37.196101816	-3.620376821	0.130697,21.151993	5.042969,8.	1.179688,-14.296875	0.
207.636	16:36:35.363	37.196101816	-3.620376821	0.130697,21.151993	5.042969,8.	1.179688,-14.296875	0.
207.886	16:36:35.613	37.196101816	-3.620376821	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
208.136	16:36:35.863	37.196102812	-3.620376152	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
208.386	16:36:36.113	37.196103096	-3.620376151	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
208.636	16:36:36.363	37.196103452	-3.620375928	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
208.886	16:36:36.613	37.196103737	-3.620375794	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
209.136	16:36:36.863	37.196103737	-3.620375794	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
209.386	16:36:37.113	37.196104163	-3.620375793	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
209.636	16:36:37.363	37.196104163	-3.620375793	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
209.886	16:36:37.613	37.196104554	-3.620375481	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
210.136	16:36:37.863	37.196104554	-3.620375481	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
210.386	16:36:38.113	37.196105087	-3.620375212	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
210.636	16:36:38.363	37.196105087	-3.620375212	0.228748,22.713085	4.859375,9.382812	1.148438,-14.625	0.
210.886	16:36:38.613	37.196105443	-3.620375211	-0.039554,3.819394	4.351562,12.296875	1.199219,-12.179688	0.538268
211.136	16:36:38.863	37.196105549	-3.620375211	-0.039554,3.819394	4.351562,12.296875	1.199219,-12.179688	0.538268
211.386	16:36:39.113	37.196105549	-3.620375211	-0.039554,3.819394	4.351562,12.296875	1.199219,-12.179688	0.538268
211.636	16:36:39.363	37.196105549	-3.620375211	-0.039554,3.819394	4.351562,12.296875	1.199219,-12.179688	0.538268
211.886	16:36:39.613	37.196105549	-3.620375211	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
212.136	16:36:39.863	37.196105549	-3.620375211	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
